dominio_hashed,veredicto,raw_output,sector,ciudad,comunidad
dc9edf4ec6ef61e6dfd67af46d9a8b21db51b031e966e7a153375b99577fa14b,Suplantación posible,0f874dac2cfab27b9a5992832da8b5c2ef42261a0919a051bd593e79f0f7bc42,['transportation'],Barcelona,Catalunya
73fd14fc426a84de0a5c15a63e0110fb40e1391a1789c82ab665990be09685d4,Suplantación posible,b8e12da3d328e93ab9834ae6eee3e88beb15f6cab118cb5644f1c6ea09d87cd1,['transportation'],Barcelona,Catalunya
e9258dec5436bdc9ecaf8d149d33fe99dc33fe3056eea0d826021b9eb638ddf3,Suplantación posible,5e7f418a756a3df5d7f43340fedc22a622dd57d9a4328a216257e0aeacf6ac0d,['museums & institutions'],Madrid,Comunidad de Madrid
b95e67782e9e623f3f2ea01c0016e8b0cc4be49fbba544eb1d0a358e7662346d,Suplantación posible,f08b7dcbf468e6c8f9d780299d27e2f8c2bbaa56c36d60815b1c29fb907920ba,['museums & institutions'],Madrid,Comunidad de Madrid
c05bb626661faddbc32187085f327d7e2cc957169d4f9fdc027b0cf9351aeb38,Suplantación posible,a2dd5c9162b4c68e78a507fc91ab2a00b319ed6ea7e68dcba33e12bb3a6d2a89,['museums & institutions'],Madrid,Comunidad de Madrid
3f8b67bbcb7fdd58c8cafeb5011bd493db12091416cd82786f7bac0a5452ae98,Suplantación posible,1f8a9e2eae0563583275a08675be0254b401f52d468b209898a870936af05320,['museums & institutions'],Madrid,Comunidad de Madrid
72b8af1e4a12b2e3f24d7af170987d3f6042fe850f3af14daad0fc9c3f764ae5,Suplantación posible,a8aa52004c635b10b2075ac937d71e416a2f0c0336e7dc66559bbe6b46d07590,['telecommunications'],Alfafar,Valencian Community
4fb41549c8652d2d8e03e1c62737b633437a9841a06f77e8013e1c09df7917d9,Suplantación posible,8b7e97b8056c2279e7c73b0d404ed4acffd79078cbf7ad10258672f85f719bb8,['telecommunications'],Alfafar,Valencian Community
458fc6fb163c07d1e4b0faf5a08fdc1bbe66b4028f8eb8ee56a0ab2aca69b321,Suplantación NO es posible,fc0899e7be863283b5c57221826061032449b1b4c5d52e7f60d3bf2fda1c9a79,['telecommunications'],Alfafar,Valencian Community
c66fc0888943031ddf75ec75d93ce9d5984ce5e60154a85256234c41650bfb7a,Suplantación posible,790f169400b0bd9e0a7eb2a00be24f9a896ed1674481ff685dce3579583c9357,['telecommunications'],Alfafar,Valencian Community
50c556a64d1ab990a2ad666448964a85bf54dc3f15e532c2143eeb826a3de919,Suplantación posible,07ca16403d7c689afee5f588846e9564b39819dfbd98f5fa584937a92cc05424,['telecommunications'],Alfafar,Valencian Community
ec754a7be254e3a6f200d9c02e21aae1fd601574251247619d24eeece554bfdd,Suplantación posible,decf492d974dd0c0c45499a2eb42b46f52be0dd398d83edf97f26f22e0e9a027,['telecommunications'],Alfafar,Valencian Community
2ccfa15cc3242bcec77471e001f0ef75f86bc03cc7c86066aaa760edda11b01b,Suplantación NO es posible,4dcd2e3a5e46b00e55bc422d800dff1a80332c33c2d08d9b5769ea378e28b816,['hospital & health care'],Barcelona,Catalonia
9329ace5d773086a8763389d272680c028221566e964194d4aef6b0e0f60fdb3,Suplantación NO es posible,4e64388943fcd98edac4a76ae4440e9a33de7da4dd87191ce47867373fed276c,['hospital & health care'],Barcelona,Catalonia
b0e2ef76a89b34216b505b3daebe1f8f988c9f6d34975e155177c67275fdab8e,Suplantación NO es posible,be2e8afc179e041867f6cdbca9de4df9d573e0f33ea08bf1cfd687e59190ef49,['hospital & health care'],Barcelona,Catalonia
b429a32b563cc95beec0f7bf7f64cf8421a71a2a3cb2bfbe9a8d18fd3a9d2d4c,Suplantación NO es posible,da97574c691612a64454755bc6566cff56bfb7f0372eeabaa56297583133f99a,['hospital & health care'],Barcelona,Catalonia
ab698b0dec1ef0d12c8207281d82a648ae714a7df5741d3cbb366153adde892a,Suplantación NO es posible,eea020e3e32ea2bbc021f5812e44b5372e6129f71578ad408e5073b71dde6b31,"['health, wellness & fitness']",Barcelona,Catalonia
c85431e13258c4e6189ee9d6d8ecb81dd2d26bf5876568539a89e7a8bb27f4ed,Suplantación posible,38dff3baa8134888ed5ca937a4dbb1d6598edcad94f69b44846c304ee76131db,['management consulting'],Barcelona,Catalonia
8a1248e18e2f9034d35e10f83c0fd4815128cd7f7ac53abe58e34202939fae01,Suplantación NO es posible,c3a5683c06caa7a3bde7ff9b10c0638f2c96aa6de1066ff047342706b66ee03e,['management consulting'],Barcelona,Catalonia
a55ce3b21310d596bfcd4b6019c8a51aef84f167cd50fc344314d1764e7eb74f,Suplantación quizá es posible,e9ca782a1c7917820ac9a786330a2449068c2499a7613a50eb88aa4d424b083f,['management consulting'],Barcelona,Catalonia
dc6c5da0e11e2c911c20ed59f97c08f0fd2b75902611858bd1b704c6731cf6f0,Suplantación posible,85c2044020caa3e4ef116ce2f455c6b633b1264799c954539f5e4511c99dae1b,['management consulting'],Madrid,Community of Madrid
4c16d3467283cc1f69bf738f88552924c7e2576123460a7e898dc64c77879e59,Suplantación posible,aac43a4060bc082c303aa37c4d64e28a35e46069f6b9e28070c18a488752ed58,['information technology & services'],Tres Cantos,Comunidad de Madrid
e82e6770ce27a127f9c7a6e13097b99c84e956ebe2e1890847cccd29fd01cdaa,Suplantación NO es posible,6c0e6a1cbf16ce463a43bee0d3a108fc58e7a4ec12fd682d9a02630f755ec86b,['information technology & services'],Tres Cantos,Comunidad de Madrid
41ca8edf1a14bdfdf97f2a1807dd62044ba5783e3b3a0257b4bb9a600e6b99f8,Suplantación posible,ac6ef76aa7449837048e9bcea0ef49a73503329aa04e527f574aeed850e9e467,['information technology & services'],Tres Cantos,Comunidad de Madrid
ed838d6d21335242d81047041fff8ab90c0afeeece004df721c1d71c97e9b580,Suplantación quizá es posible,f0c0d576d256113862761da3b5bd41a6ca6e376ef1981b0ce4046856009820ba,['information technology & services'],Tres Cantos,Comunidad de Madrid
9ec9020ff4d547102774869ead95b1102e618d6b2840ecd9b4c558585af1e5a7,Suplantación NO es posible,ac990150667b4cb9b4dfc8093e199cce1bfab8cf293fd8759c54eabf222f2aeb,['information technology & services'],Madrid,Community of Madrid
83679aabf5f499bd57fc7c63be21faae24b8e53e0777b043fbc9d35ef083c3ca,Suplantación posible,31fc76576b8273eb962d6bd437d67483816351c48e22be34ada54ac4a98fbf47,['information technology & services'],Madrid,Community of Madrid
389abb8057f932db7a104e324440d283633b69e544f74de5fe7bdf8b824bab7f,Suplantación quizá es posible,1b5605a062e46633623c1850c8de8ab63e8525d803a3fe28b58ac1337dac8952,['information technology & services'],Madrid,Community of Madrid
a81e3175f7d7b759a257c5e6f695d7869e2b4bff3ed1ec18599b18e85a61d895,Suplantación posible,ec3cce3fd56ea30d2d1772584d51180c18b2dbcfa6c728e12adc71fa0a89d44c,['information technology & services'],Madrid,Community of Madrid
92f0b8d98ed4bcc0a361a3801cef96b4bd3538511379399876e058e28b979428,Suplantación NO es posible,4f682b33b07436dff4b682b177ae7821e0930ac1133add4c499b688e7be0ede7,['information technology & services'],Madrid,Community of Madrid
509f4f55ef7ef9c7940bed068ce576fec2d2917963449a88e9ee154e06bf193b,Suplantación posible,464e54972240267225bf9cea7e18b6fc42f91b272d3e3217d80558234e3de497,['oil & energy'],Gavà,Cataluña
cdee824d154a5031ba9804dd5bce4f9d3a5240d57ef26a85a24eab0c76429145,Suplantación posible,3311dabe523ff65512241cc8ddcbe7489570540a4beca1dda234a2b108c08b79,['oil & energy'],Gavà,Cataluña
e5520d8fbe5fce785c2ead27ddbfff185b975f2157c10a23b2f1da530a6c6d89,Suplantación posible,85ee425dd0ac6ec1828b4107c02a459c1f50c238481da2fea8348c54d3e806b4,['oil & energy'],Gavà,Cataluña
3ead981855a80588758998c4027136e55de4a88c7cdca16f545a2102598a05c5,Suplantación quizá es posible,aa99be1d00fb439e747b85df9a9c31179a0778cb52b2831662adb77c38b52d3a,['food & beverages'],San Cibrao das Viñas,Galicia
9fc61f86d68589228341267e81c081f6fc1f7e67ce4e3ed92875a9993d749645,Suplantación posible,7403e74e17ff167d552238cd848b977184c1f3c4191f024269394764fcb441a8,['food & beverages'],San Cibrao das Viñas,Galicia
208c5bffb2517075b8dae13ea49c6c002da237633c4932ba6c42893c494ddc9d,Suplantación quizá es posible,bf314e62d0958a1794f736a41a71d4b7aae7f1607a4b42779d8e5b94d4ecac59,['food & beverages'],San Cibrao das Viñas,Galicia
3ed89ca2ec5ee598485df74e16ae2ea9de9a634eaa322d4c14dcbf2c83bb4b86,Suplantación NO es posible,58f0c716de33b927e07930c3cc251f09fe568e8d6d0a474763139f664b695b47,['food & beverages'],San Cibrao das Viñas,Galicia
cbb4fb886d51c5127082a8983f4f93252b4b6583937f39f4d57c69a3cfc543c4,Suplantación posible,5f2106463916939fe5fe720fd97fe4a1b3c42b65594966485781f7ec325534bd,['food & beverages'],San Cibrao das Viñas,Galicia
12fa2b04132973b61f573e636ddfdf57039eefc3afe54f96af0c8c3988546f43,Suplantación posible,eb12ebb56b93d028b5029e0e268bd7d9154fe37b13ee4956d169c23f50bde676,['newspapers'],Madrid,Community of Madrid
fc9cedb91e5375cd4e83511556efaff4b8b81b27572099c6027f7a721b916c13,Suplantación posible,32ea1e8fccebe35e3b8ef8ac92112018cb2e0e458665d49406d2eb1c88970ecf,['finance'],Alcobendas,Community of Madrid
d0c2fdc5a5608d447acba98612e9685de4bc3a3342211adb443a9b975d362286,Suplantación quizá es posible,72781e3a5b7ffdf2ffd3e5bd467604b3cccfa644636e6a5876b8103f7339b577,['finance'],Alcobendas,Community of Madrid
be558da44fb25eb304a248bc69c94703ff0ad0f9893e4ec95ef0e800c154351c,Suplantación posible,e8aa332b73883f9de2a4411d09fb67ae3ff07fa0c47f54ac511cb4643592c211,['finance'],Alcobendas,Community of Madrid
1eebc042804b4cf46504b7f7051f9ed9883d193a064948f3d76ce9d45ce5e8df,Suplantación posible,160d861b688ca0ec1459a2f6701e9ee0fa27b4959dbba903568e7ecaa08a82a1,['finance'],Alcobendas,Community of Madrid
17aa8c1dd2e88b1b870223cd076023ae5472956edff6307423b612ffc9d27174,Suplantación posible,035496d1db82078d8594f6c8b9db52b5ee37d661c8ff811c85199da29fb5ede7,['finance'],Alcobendas,Community of Madrid
02d2ee640ffbae9db2206507987fe76fd3bf89d25091de32bfed08176daf18c8,Suplantación posible,dcb6225fd28c900fbf73302bf8b1ab6afc02540573809f6b302c12faa897abab,['human resources'],Madrid,Comunidad de Madrid
951e1ce9f0f217c33de61545b7d279f121371c09d1d658c6d0d1257ee0b7781a,Suplantación posible,55126ac04d8dab55b186e18321bf602e9393e69830493ef1e703a81ec3059193,['human resources'],Madrid,Comunidad de Madrid
4e346533f0b22ce80d32effa7d3905d875b7608e105ed9562702e9c5f0e2aefe,Suplantación NO es posible,09f6a86aab797a99ea449bfdfb06543269afdfe9bfffe91e50f00f3cc68b11ec,['civic & social organization'],Barcelona,Catalunya
0e96891920f035853b57d78ceb5948c7e08ffedbabbdd7e1a34ed1b47771cd54,Suplantación posible,38b429a8e175d3f3d0dcc3570631c160492129c53c688b3235d350791a341d7c,['civic & social organization'],Barcelona,Catalunya
9379639bb00d782f73d50c4fda96006433d01de67df41ebdbaefefb43d43cc58,Suplantación quizá es posible,fbfb5ecbe4eb2e4d07884b92a8c3ff75f477f7f98920895bca73eec4fd2b070d,['civic & social organization'],Barcelona,Catalunya
6cd156f9eaba53fa86cb4be9136eb823bf55cf3da599f52700e4d5929514e811,Suplantación posible,3ab7c7a6df7ec2763d3668494d91aa5c1fd101945333037166002d115f33dcbf,['civic & social organization'],Barcelona,Catalunya
9fac5578401a9bde29a60946cf08013894731a78ee40b167b32e5fee2ea2ae83,Suplantación posible,18a1ed229e07f813d173ad43279b08a0104e4a53cfe0924a4ddcf4f2a1de600c,['civic & social organization'],Barcelona,Catalunya
3e892d808e50c7b5be92bbbcd7fdb7f8c75c84a2b12d98fb7a12ffff491dbd5d,Suplantación posible,b671e932d76f6fafe02d50715c53bdc1918cf185ac0b26a03cfe4b8ef9a41b4a,['civic & social organization'],Barcelona,Catalunya
bc3068296aec3dc2553654abadb66dd4642ab7c471b1a159e3e536d899da1e23,Suplantación NO es posible,03ae391484efccc3b633fd4927ef6da36f37fdd2ff24b57346707373363ed74c,['civic & social organization'],Barcelona,Catalunya
a81bb376255fec33ed037e817f4934d6a756a133faf307ce09f87280de615db6,Suplantación posible,388c448895a73b4772e3a88a2474f703d4273163b8b8a927a47cba3437719e39,['civic & social organization'],Barcelona,Catalunya
cb4f12c72f36ded79636fc08f53310fc93c102f5014535841724fe9a4b4a0d76,Suplantación posible,5cf6c8904a60fe38cc60b4073878e46c9f55b3237e618e503403a5ca38ee0d9c,['civic & social organization'],Barcelona,Catalunya
68439c14404932f5efb5e37d84d63afbbe1ba3c4e0ab1c888218897c93882843,Suplantación quizá es posible,c07267ae69c82f38aa801cb8a648b5b81d398329834057aed52029130ee7583c,['civic & social organization'],Barcelona,Catalunya
081d500a4443ef10be66e95695eafb903e09ffc500128fcd06bb284932aead0f,Suplantación posible,fb117f04d978c2d100701fb1c070ee9f19c325d0a7a0890a89ab939389dd4478,['civic & social organization'],Barcelona,Catalunya
32f6fe9cfc5865ef043341b7add3bada936f1c403c8679761ed9fe1664aea4d1,Suplantación NO es posible,60045a3b2c2304322f9fdb913ef55dc1af2e06834734a95936e19368c9e4b432,['construction'],L'Hospitalet de Llobregat,Catalunya
7066d65a83343d7ce3f5f0028c8caadcf99e6b7111bf52ba221b5bea695dc7bc,Suplantación NO es posible,f67b47ef39bedaeef8b53cc87779e98beb18248008341587975fbd0f3ca3d860,['construction'],L'Hospitalet de Llobregat,Catalunya
d8a9ef6c7347717ddb910c90a71931a9cfe66ed62e834f331e05a799ce72ff91,Suplantación NO es posible,0ece7e4136670b643a21c212f9fa682ae10c116d60ff736d0bd589140d67410d,['construction'],L'Hospitalet de Llobregat,Catalunya
a45c332148577f6fab2b9761e58c04a5463ddd0141733cb50a9b5b3b6b9e1812,Suplantación posible,4db634f9c4603bbb248a339c2f0007af9f087697ff4e4c3718745722ca250f69,['construction'],L'Hospitalet de Llobregat,Catalunya
cf339f7a916b229e945e96dd9f61e8cac02294ddd09ad750d31c1b670884172b,Suplantación NO es posible,856385ba31fdf1807ac4e7f58b556c02b61075769cbe713a3a8235e456ca10ab,['construction'],L'Hospitalet de Llobregat,Catalunya
23dc66a8b95a0329a4194a0313289d703c3a522f40032623c188c20bed8fa1c1,Suplantación posible,bf7ba9a014551f7183a3469c465570ae6a3f0a49446baf82d0370e9ccedcdee0,['construction'],L'Hospitalet de Llobregat,Catalunya
b2ca36e347221e44326315acb17a6b756d0bb1924c57cbd7287108b3d540973b,Suplantación NO es posible,132fd1202e1fad3ae6bd57ab74573743dbd946c3a22daec7b9e9e568bc4bddd3,['construction'],L'Hospitalet de Llobregat,Catalunya
75ea8db85891994b2e4fcf477f432197159bced9efe43668580a32dbafc90d9a,Suplantación quizá es posible,eca2b5ec97bab60cbc169485abbcf164cf073c10f2684a419a957fdb6a09be36,['construction'],L'Hospitalet de Llobregat,Catalunya
ba3500984d7900ccc610f4f05a0f8375c024c2d9ca095423c244dc9e984f3b45,Suplantación NO es posible,8e49b788131575b403358132565e853cd8f498bc61241eaf773cd87322f97289,['facilities & services'],Madrid,Community of Madrid
bbd2a2c0b655b0761a40921448979f0ac467207c19fa1a462bd62b77b7354543,Suplantación posible,4844b93bb5f3c48da243d759611f9384f7ffa10a46c83b766a58416197398e80,['facilities & services'],Madrid,Community of Madrid
1e6f6c782aa408332af07ab4ebc2e7e4b6ecb0dc44ab1b0c939abd1ebb554c19,Suplantación posible,f147bfbabc9588fc6ee10a5fc5c77e82a532173fa1755ccad01e6c8029440c14,['facilities & services'],Madrid,Community of Madrid
5eafd3ba0a73b871b710436020de14b0f7b57ec6ae15036172d5d134c399716f,Suplantación posible,509a3d7ac97d69af4b5f44de0e32d31500ed1ad149d35b7a1d492d145cdc6b79,['facilities & services'],Madrid,Community of Madrid
0ebbf5cdd1e80efbf885a952f1196f6dde5244b2a72dd4d32ea3d9cd32b7502e,Suplantación posible,0f7d181e987a448fbe65edac72556b9831d6393fd4363dec52a7c8f5fdf60cf4,['facilities & services'],Madrid,Community of Madrid
e0bd0d2b264cf90ea8ed588546c67d60b6806bb8068f357c6717da5cd2534482,Suplantación posible,6b30e0d95ac27d67b98569038f2ff3b1a0ebf0972f92b2c5f9cae93b9bb5a7df,['facilities & services'],Madrid,Community of Madrid
7b51f07a95473c3b3a2d34aa2b8c526147bd6975e1facb1abc1338a99a0e3d31,Suplantación NO es posible,832437f1198f6d2d77a7e89526515a603cff2a3e67f694eead38d8d2a3659250,['internet'],Madrid,Community of Madrid
b713485a5368585d5cad4dcbb141cb7fd7b490d5fd30a296a4a66159cba013dd,Suplantación posible,d5be9446a44d09b18752f5bd7bc84e78200454226a5d7547e06f39a187c826ca,['internet'],Madrid,Community of Madrid
325ba6777ced1649796d1f28e39082aa87d7356642c877db20fd0f6c2d282a34,Suplantación quizá es posible,1158be697b1df0c070af719b3ab8143663c106ba5b6c8767e4af82949f1ab36d,['internet'],Madrid,Community of Madrid
78bb78a89ad4833af17bfd20d7287edf5f0cb89335b532198ea02f5695eabaf8,Suplantación posible,a9261158a6d41de4f099261f30d8f3d2505cb4f3ea61062607aced1dff774e0b,['internet'],Madrid,Community of Madrid
715aef4b52f8a014c964650f85aa1d141f5c755e48ed14b11514ec78ac087cd7,Suplantación posible,24094ad593b0bf329206c4cc7a527f290c57c9370b09e4bc5ccb167b198a01a6,['internet'],Madrid,Community of Madrid
6057e4b49f6aec887d7b4df741610801b529668482e71ec95e201bde2d68e980,Suplantación posible,578be1013230bbe8a24a05f683d87a7f4d5dabd92ff92d5a0041df7a2fd44ab6,['internet'],Madrid,Community of Madrid
2910802e52cfcb3cc1c0e3986255a585930f99168a99bed5ad2c8f369022d17f,Suplantación posible,31551345c4db5c4815f2c624ef82c6fdf8eca17f46c52ac9884125ffe135d41e,['internet'],Madrid,Community of Madrid
9a2b01c9caa148a4e6211458e660abff55ef68842a8245d0ccf47b44d1c073fe,Suplantación posible,27b23cc90aaf310ee173dfd3e241499f6608ab47b4a3521278ceb335528502a2,['internet'],Madrid,Community of Madrid
e43db54b5b2c4ec28f059feb8ebbcdc1c9a09f1b06b8fd258c9384e55144ee6b,Suplantación posible,42da737af4876f3a63859ef323634b1c184fd8aa2a6d246f0bc97cf76775f38a,['internet'],Madrid,Community of Madrid
b3dd0b976491aabd5f76979e61bed7fb93cb2f1fc8c7c05a53c631a6c0f6c28c,Suplantación posible,7cc075e4ca7cd613b2d030377cdfd90e8b8cd61dfa7514a703db78d7efcde9d3,['information technology & services'],Barcelona,Catalonia
2e59d47f3ddec11837d93cf130054c06d6602b4df1fa1ab20ec2b19dc324c250,Suplantación quizá es posible,06cf5b06f4b896a0a3e7feb65126b42262d5a702e2ca2082435eb3cadfc89de9,['information technology & services'],Barcelona,Catalonia
619b7c6811cc1ca4f8f12804c9768a72cfc8c7937ce83d1cef8e2b198565e156,Suplantación posible,d6158a502212126b2cd1d1d6f43483a1b8b28be1bb80fef4b3afe3af31eb1820,['information technology & services'],Barcelona,Catalonia
8a838bac04fe6765c9c7ec9f7d9480aa0e4c2950bdd4f2f5c60320a83cae79fd,Suplantación posible,4a267d3a22f2c4bb278ee8e923bf744944b5a14abe702d570507628dc0ef512f,['information technology & services'],Barcelona,Catalunya
fea828c6f0a68630eec00d0dc1c279b47a5bb8af9702d424f5add817e88005ad,Suplantación posible,66bf4ef0b4f11cf885c269d75e67554d1caa8a501b881fe1255f38e10b42cb03,['information technology & services'],Barcelona,Catalunya
2750135ceeeef364c0da82a37d8d8cbc4ff4153ce96e6878c7a023f3fbd7d11e,Suplantación posible,7df24044fc6044805f7b4faac751e0a2cd0b03492894b1aae55138f1d3176502,['information technology & services'],Barcelona,Catalunya
344ef03b43d409182f6a387609545e6f4c228b4431f04c27acde38c723b459e8,Suplantación posible,d4489f745c7d71407d84e1ff6a5673e20fb4c375f4dee967c94b1d6d9ab2cbe0,['retail'],Barcelona,Catalunya
7f2427bda0ff8698b999fa02e97061895e0755b02dce95be701854d6fd7b4bd4,Suplantación posible,1ba1ead1860c828d61dcf4f423515504ccdcfb3f7895c044382d4ef8e026ffe8,['retail'],Barcelona,Catalunya
85c16a4e7303d62055d699789e0c7865ee40988c27f7351aeb0bda30ed4b0398,Suplantación NO es posible,49a90bcdb16f03bcbba9ff7a473ecbd9dcb78db6709b2be6a5519fd2dcc5dc05,['retail'],Barcelona,Catalunya
19795f8bd1a957cf12ee41078b51d60924a183c67299327fd4232dc0cee81f4a,Suplantación posible,626637ab44f666965737be49c1018ee25d221f5782c8b891e31e539cec4a7c20,['retail'],Barcelona,Catalunya
9f541a27b3089ab40964f6427b5b7983c1166b97f5f7a8fec856368823109a72,Suplantación posible,14eb4ac0da284361a6a5749a7f7fe5c8cced0378471ecec9cfc4adc6fd5e7ed7,['retail'],Barcelona,Catalunya
c8b2275dceb377aee7a167e2994b06eec2e9d70d6c8a387c57f335911d13ab6e,Suplantación NO es posible,20c47bcb56acb40c3ab5f23e8665a0f767b048f3aaf3986f69fc7b8cc6502221,['broadcast media'],Barcelona,Catalonia
d965bd62fc603581e5e5268e319a03e1fbbb4610804d4f02d413cb47cd7391cb,Suplantación NO es posible,1fccb70412320bce08cfb93eb2b3f7b7a04fbcba5fe931ae1a9bf85ec3d3cf89,['broadcast media'],Barcelona,Catalonia
4569be10af6aef5f0f9555309d35e45b6a5ba98bd324fa03bec7370a32c6d659,Suplantación posible,06cf1edafd01e2007544b75994938dbba6f3357b1ad56cd157ceb44b85eca4f6,['broadcast media'],Barcelona,Catalonia
10d31fd1dd83474c7fa9694145406e48a189c69e96cf633fdc21920b6f8bd384,Suplantación NO es posible,8b142b2107b09a1e9e7ab8030e9c2aa57e8f83bdd305c3eb0b72feaca70f1184,['building materials'],Maçanet de la Selva,Catalunya
c82114e169382ecf92a3b7a3ba33f2545c8d85f23980275d3805dbf2ef0f81d4,Suplantación posible,3822e19b8a990e45ea6f7e2fc4e5104d1231db1cfbcca24e35b08f6a66e8005f,['building materials'],Maçanet de la Selva,Catalunya
f778f43cad9c7f5ebdb5d230a477f11074ed8588eb49eb75b6433f2a4ba00d78,Suplantación posible,862902b2fc7758d6d16fcd66f11c3443f770e34641709746db2906c67c6bf7ce,['building materials'],Maçanet de la Selva,Catalunya
4505a0acfefa3233fc53c03762a2b1ef934601ea5eae46bfaca1bbb89b3d3ef3,Suplantación NO es posible,2bd0487c3683c508580fecfde4fd8ff764b6b26adfdbc726243925929e3e39f7,['building materials'],Maçanet de la Selva,Catalunya
e4952e6c793acc9efa2fd18beb94e20862c0e675eef16f1d0948982ea2e00e50,Suplantación posible,52f95283e2593efabb611081c926b74b3f83981bcdb1b9faf8adb890aaf293a1,['building materials'],Maçanet de la Selva,Catalunya
1b1b9e79eb24fa4c76c0c2b1e7ee5889920bf784a3511f48a86d6a2dd192f52c,Suplantación posible,08e8cccf925f11992cee563b33fa7f25750d950b25dcf10602dcb1ad610df8e0,['import & export'],Madrid,Community of Madrid
7cad9ce5ac049a75ae99ba9445facd829b21e509189304f2a138ee7a5fd5fb21,Suplantación NO es posible,28ab585c95c8ad90b3fd924840c6e4a2cedfc59e1bb58448db27471faf9b24ad,,,
9c2fd821357f57375877900b6b33814fb1ac67c6b26bbeae4e1d15920e843e9b,Suplantación NO es posible,9d5397d4eadc6be4d19e488be80e08d4162784a43a8d1f7bb364397185f186a2,,,
7ddb0af1b25624aaa32f7d23ec2de659254c7113e7e9f7eaf7dccdde30358f90,Suplantación posible,9e1a37b585751660654a0aa347403fae382c075651e7a2779e37478c2c2dbdf8,,,
4cfa9935a42f412f9868ca3b0764f1342b1f53f26b4ab29c7382cf84e7573bd2,Suplantación posible,97c79c0383f34c87f71ebd1f63a45de21211f1fcf459a8b2fa74947521aeeef0,,,
6e2f64c52e0d8084674e5d4955f11d0a847bf072610fc0ae20cefd41ffc979f8,Suplantación quizá es posible,24069b5850ce21e5d20275b044697aad16761edc6afbabe19e6cb546bf0a3a75,,,
ce7fc1a5f07afea020c93b3dc17f4f4d59b18b778c8e7461db8b8e62d2ff5645,Suplantación posible,b609773cd7d92db7f631dbd6482ca09c90d7ac9241899ab093315701c9030712,,,
76c74a3473e2fb5c375ffbe3efff4ec57e7b65b36ff41c46f4411ae365700fab,Suplantación posible,1baeab40a8fa617edca6a1c0b47394835544e1683e24d842d228db5c187ecc58,,,
41c571d88558128bfd5f5e7efa9527b452599ebc3ebcdfe4a119c3d1b3ef7a3c,Suplantación NO es posible,27f2fcae6f13c333de4c4d13d8f0ca212945efb6eaf4e269cbd588294cf59240,['pharmaceuticals'],Terrassa,Catalunya
60af7de277b0b1d952d5323ecba9bbfe78879123a4ad8a7c5d8d83fcd996703b,Suplantación posible,6f361bb40a1198382eb30ceecaa904d7f686d3665943177142be41dc1b78e780,['pharmaceuticals'],Terrassa,Catalunya
b809253847995d05767bbf862660957b8d742f6e774a11cebdce29daa93455dc,Suplantación quizá es posible,69c20c85434cdf145e982cab46a0048fb5d2a0be2b364dcdf51e19b79a09e56a,['pharmaceuticals'],Terrassa,Catalunya
078eddb08810abcf56283554d8c7810be66a4da520e262fe9a7bb48979efedf9,Suplantación posible,87058b6c239acae59be730d464dddcca5cae6012aa96639fd8a63544edee7588,['pharmaceuticals'],Terrassa,Catalunya
76ed5e00ffd56a7eed016c7eabdf700e63a2883c680ba7d2728277e46244d85f,Suplantación posible,906e0bf856546b6a73a8527f277c9b1a554db499a1d6cafd74c834c9f6211db0,['pharmaceuticals'],Terrassa,Catalunya
6ea7b537ad40070f8072651deffbde75572509fbf7b450b36a4a0fcd19f587d9,Suplantación posible,26ae612c67f8fcabc236c8128ef83ac23d001558883a566ca8fc45bb81afbe9f,['pharmaceuticals'],Terrassa,Catalunya
abbb6194775a0f950841ef2bdefad3228cb32ae59336003a17a26e6a921da039,Suplantación quizá es posible,0d61f0852aec05583df3d58683d353bfe249cfb5515d271459390b063fe6d014,['pharmaceuticals'],Terrassa,Catalunya
f45e232a2871e2c2b7c203b65e4ceea4640fa4d78286c2d0b003db8c639c13cd,Suplantación posible,cbe4726c1cd4c8d2907460d9486e16a1b319319dff784f71ff00ffc3a2616d72,['individual & family services'],Málaga,Andalusia
4a7af83c1bfb8f8aad1ee2c73b85362f058c2a5d5d33001ede69cc959ca6fd78,Suplantación NO es posible,e255d4945479ebe05f97e0ec92874e78c992b91b7afee684710189b79f6975ca,['individual & family services'],Málaga,Andalusia
11dcd8561c022d986df3851bcd64ed62951c003006ccf5c0d15d30a31afbd9db,Suplantación NO es posible,e6afceff70f9252d35e67b43325d23fbd4d0b3b64d3042a77627f565fad10925,['individual & family services'],Málaga,Andalusia
d5f311ffeb1a57a5e567e5dc8484ef08cf366aff8138a437f3e52cfede2f039d,Suplantación NO es posible,147442acd0ae418714a9eb75cd14afefb2b26c9e2bddd33ac4aba71c8cb7efc6,['individual & family services'],Málaga,Andalusia
d52ce9e0597be02f3e582db6901d9b2a2619259aa8623fddd8e5a19a0c8d477c,Suplantación posible,bca96ad6e3dad1de1d42204e32b0aa54e22f07e8df1113a213b873752da42954,['individual & family services'],Málaga,Andalusia
fcf66b419d68121c8e9e620285f3dda8efa65bf0651da186612e1c4a9ffffd3e,Suplantación NO es posible,2912cfecd33dc6137d9a10a1615bc320ed2bea0ba2293076f751008e1e61a910,['telecommunications'],Barcelona,Catalonia
aee7c9bca8538cad1ef74d1c58e3d585adb4cc1f7fba053520087ef21f18cf2d,Suplantación posible,f7dcf0523caf88bee2a06ecbb3682b4a7549f468210a13454a96d972ededbbef,['telecommunications'],Barcelona,Catalonia
